Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,ppt,airtemp,avgNPPtc,avgResp,avgNEE,Ndep,StreamN,SoilWaterContent,
10, 10, eco165, 126, 6400, 0.4, 15.8, 1.02, 1.54, 0.52, 0.03, 0, 12.57, 
10, 10, eco166, 127, 5617, 0.3, 15, 0.71, 0.69, -0.02, 0.03, 0, 8.52, 
10, 10, eco167, 128, 123, 0.2, 15.2, 0.56, 0.51, -0.05, 0.03, 0, 7.78, 
10, 10, eco170, 129, 5116, 1.7, 13.8, 28.51, 14.62, -13.89, 0.03, 0, 15.11, 
10, 10, eco171, 130, 6400, 2, 16.1, 13.63, 5.12, -8.51, 0.03, 0, 12.07, 
10, 10, eco172, 131, 6400, 2, 15.7, 7.13, 1.67, -5.46, 0.03, 0, 7.28, 
10, 10, eco173, 132, 6400, 2.5, 15.8, 3.16, 1.46, -1.7, 0.03, 0, 4.78, 
10, 10, eco174, 133, 6401, 1.3, 15.5, 1.79, 1.55, -0.24, 0.03, 0, 8.82, 
10, 10, eco175, 134, 6400, 0.6, 16, 1.66, 1.4, -0.26, 0.03, 0, 9.5, 
10, 10, eco176, 135, 6400, 1.4, 16, 1.67, 1.59, -0.08, 0.03, 0, 9.55, 
10, 10, eco177, 136, 6400, 0.6, 16, 1.48, 1.53, 0.05, 0.03, 0, 10.89, 
10, 10, eco178, 137, 6400, 0.5, 15.9, 1.34, 1.43, 0.1, 0.03, 0, 10.69, 
10, 10, eco179, 138, 6400, 0.5, 15.8, 0.87, 1.15, 0.28, 0.03, 0, 10.4, 
10, 10, eco180, 139, 6400, 0.3, 15.1, 1.13, 1.18, 0.05, 0.03, 0, 9.14, 
10, 10, eco181, 140, 969, 0.2, 15.2, 0.68, 0.53, -0.15, 0.03, 0, 7.74, 
10, 10, eco184, 141, 5052, 1.8, 13.8, 8.74, 6.58, -2.16, 0.03, 0, 11.27, 
10, 10, eco185, 142, 6400, 2, 16.1, 7.58, 2.99, -4.58, 0.03, 0, 10.35, 
10, 10, eco186, 143, 6400, 2.1, 15.4, 6.11, 1.65, -4.45, 0.03, 0, 6.82, 
10, 10, eco187, 144, 6400, 2.8, 14.8, 8.6, 2.1, -6.5, 0.03, 0, 6.94, 
10, 10, eco188, 145, 6401, 2.6, 15.3, 2.68, 1.31, -1.37, 0.03, 0, 6.68, 
10, 10, eco189, 146, 6400, 1.7, 15.7, 2.07, 1.96, -0.11, 0.03, 0, 10.34, 
10, 10, eco190, 147, 6400, 1.5, 15.9, 1.7, 1.43, -0.26, 0.03, 0, 8.91, 
10, 10, eco191, 148, 6400, 1.1, 16.2, 1.72, 1.47, -0.24, 0.03, 0, 9.4, 
10, 10, eco192, 149, 6063, 0.6, 15.5, 1.44, 1.17, -0.27, 0.03, 0, 8.91, 
10, 10, eco193, 150, 4356, 0.6, 15.5, 2.09, 1.68, -0.4, 0.03, 0, 11.93, 
10, 10, eco194, 151, 2563, 0.4, 14.8, 1.27, 1.2, -0.07, 0.03, 0, 10.63, 
10, 10, eco195, 152, 194, 0.2, 14.8, 0.39, 0.36, -0.02, 0.03, 0, 7.36, 
10, 10, eco197, 153, 641, 1.5, 12.8, 1.12, 1.83, 0.71, 0.03, 0, 8.94, 
10, 10, eco198, 154, 6217, 1.6, 14.1, 10.08, 7.47, -2.61, 0.03, 0, 12.47, 
10, 10, eco199, 155, 6400, 2, 15.2, 6.27, 3.11, -3.16, 0.03, 0, 11.24, 
10, 10, eco200, 156, 6400, 2, 14.9, 3.77, 1.39, -2.38, 0.03, 0, 7.74, 
10, 10, eco201, 157, 6400, 1.7, 14.2, 16.74, 2.71, -14.03, 0.03, 0, 11.6, 
10, 10, eco202, 158, 6393, 1.7, 14.8, 2.19, 1.4, -0.78, 0.03, 0, 8.32, 
10, 10, eco203, 159, 5327, 2.4, 15.5, 2.56, 1.77, -0.79, 0.03, 0, 9.2, 
10, 10, eco204, 160, 3415, 1.2, 16.1, 1.66, 1.43, -0.23, 0.03, 0, 8.06, 
10, 10, eco205, 161, 1891, 0.8, 15.5, 1.68, 1.39, -0.3, 0.03, 0, 8.07, 
10, 10, eco206, 162, 166, 0.5, 15.4, 1.09, 1.01, -0.08, 0.03, 0, 6.81, 
10, 10, eco209, 163, 1, 1.3, 15.4, 0.25, 0.13, -0.13, 0.03, 0, 0.48, 
10, 10, eco212, 164, 3750, 1.6, 14, 16.16, 8.54, -7.62, 0.03, 0, 13.33, 
10, 10, eco213, 165, 6127, 2.2, 14.8, 14.17, 6.9, -7.26, 0.03, 0, 11.91, 
10, 10, eco214, 166, 4394, 2.4, 14.8, 1.36, 0.9, -0.45, 0.03, 0, 7.39, 
10, 10, eco215, 167, 2465, 1.8, 13.7, 3.71, 1.4, -2.31, 0.03, 0, 9, 
10, 10, eco216, 168, 692, 1.3, 14.9, 1.23, 1.13, -0.09, 0.03, 0, 7.58, 
10, 10, eco226, 169, 545, 1.8, 13.9, 15.45, 9.11, -6.34, 0.03, 0, 12.18, 
10, 10, eco227, 170, 228, 2.1, 13.9, 1.89, 3.17, 1.28, 0.03, 0, 9.22, 
10, 11, eco9, 1, 132, 45, 7.8, 8.6, 7.22, -1.38, 0.08, 0.27, 15, 
10, 11, eco10, 2, 4543, 39.6, 8.6, 7.15, 8.27, 1.12, 0.07, 0.27, 13.84, 
10, 11, eco11, 3, 2029, 33.9, 10.5, 3.12, 8.61, 5.49, 0.06, 0.24, 16.97, 
10, 11, eco18, 4, 1, 36.9, 10.5, 0, 2.01, 2.01, 0.07, 0, 2, 
10, 11, eco21, 5, 872, 29.5, 5.4, 24.81, 10.45, -14.36, 0.06, 0.15, 14.81, 
10, 11, eco22, 6, 3296, 32.4, 5, 21.87, 11.42, -10.45, 0.06, 0.12, 14.93, 
10, 11, eco23, 7, 5071, 35.5, 6, 22.1, 9.37, -12.73, 0.07, 0.18, 14.63, 
10, 11, eco24, 8, 6400, 53.1, 6.9, 29.84, 12.01, -17.83, 0.08, 0.21, 14.62, 
10, 11, eco25, 9, 5568, 47.4, 8.4, 17.33, 11.57, -5.76, 0.08, 0.23, 17.17, 
10, 11, eco32, 10, 1, 48.6, 9.2, 3.37, 1.92, -1.45, 0.08, 0, 2, 
10, 11, eco33, 11, 9, 31.1, 6.2, 27.64, 9.57, -18.07, 0.06, 0.13, 13.96, 
10, 11, eco34, 12, 370, 29.2, 6, 25.25, 7.96, -17.29, 0.06, 0.18, 11.23, 
10, 11, eco35, 13, 3954, 32.7, 5.1, 19.71, 9.2, -10.51, 0.06, 0.14, 14.86, 
10, 11, eco36, 14, 6400, 29.8, 4.8, 22.35, 11.32, -11.04, 0.06, 0.12, 15.27, 
10, 11, eco37, 15, 6400, 35, 5, 26.41, 12.08, -14.33, 0.06, 0.13, 15.4, 
10, 11, eco38, 16, 6400, 48.1, 5.5, 26.04, 12.27, -13.78, 0.08, 0.22, 15.01, 
10, 11, eco39, 17, 5784, 55.3, 7.7, 27.36, 14.3, -13.06, 0.09, 0.2, 15.28, 
10, 11, eco40, 18, 34, 50.3, 8.6, 20.37, 9.01, -11.36, 0.08, 0.11, 9.52, 
10, 11, eco46, 19, 403, 40.3, 6.9, 33.32, 12.51, -20.8, 0.07, 0.15, 15.32, 
10, 11, eco47, 20, 4533, 35.7, 6.4, 40.08, 12.58, -27.5, 0.07, 0.19, 15.43, 
10, 11, eco48, 21, 6060, 34.6, 5.2, 28.27, 12.12, -16.16, 0.06, 0.24, 10.84, 
10, 11, eco49, 22, 6400, 34.7, 3.9, 21.32, 10.19, -11.13, 0.06, 0.13, 13.54, 
10, 11, eco50, 23, 6400, 32.6, 3.8, 18.02, 11.2, -6.82, 0.06, 0.11, 14.48, 
10, 11, eco51, 24, 6400, 33.7, 5, 22.8, 11.83, -10.97, 0.06, 0.13, 15.46, 
10, 11, eco52, 25, 6400, 48.5, 5.5, 33.89, 13.5, -20.39, 0.08, 0.15, 15.45, 
10, 11, eco53, 26, 4684, 58.1, 7.3, 48.59, 17.44, -31.15, 0.09, 0.18, 15.24, 
10, 11, eco54, 27, 1, 55.1, 7.7, 17.12, 17.58, 0.47, 0.09, 0.25, 15.45, 
10, 11, eco60, 28, 4996, 42, 7.6, 53.79, 16.24, -37.56, 0.07, 0.12, 15.63, 
10, 11, eco61, 29, 6401, 46.9, 6.2, 48.87, 16.38, -32.49, 0.08, 0.18, 14.12, 
10, 11, eco62, 30, 6400, 41.1, 4.2, 23.57, 13.08, -10.48, 0.07, 0.28, 5.41, 
10, 11, eco63, 31, 6400, 38.6, 2.7, 9.98, 9.49, -0.5, 0.07, 0.29, 6.76, 
10, 11, eco64, 32, 6400, 37.3, 1.8, 7.18, 10.99, 3.81, 0.07, 0.26, 4.11, 
10, 11, eco65, 33, 6400, 40.3, 4.1, 20.48, 10.64, -9.83, 0.07, 0.17, 12.8, 
10, 11, eco66, 34, 6400, 39.6, 5.1, 28.13, 11.13, -17, 0.07, 0.14, 15.4, 
10, 11, eco67, 35, 6400, 46.9, 5.5, 34.23, 12.05, -22.18, 0.08, 0.16, 15.45, 
10, 11, eco68, 36, 3231, 53.3, 5.8, 41.56, 14.8, -26.76, 0.08, 0.12, 15.24, 
10, 11, eco69, 37, 9, 38.4, 6.3, 38.98, 18.23, -20.75, 0.07, 0.13, 13.96, 
10, 11, eco70, 38, 21, 31.9, 10.4, 44.1, 28.81, -15.29, 0.06, 0.12, 23.74, 
10, 11, eco71, 39, 519, 41.5, 10.3, 105.76, 44.49, -61.27, 0.07, 0.2, 19.34, 
10, 11, eco72, 40, 1900, 74.9, 8.7, 66.97, 31.96, -35.01, 0.1, 0.47, 22.07, 
10, 11, eco73, 41, 3520, 51.5, 8.6, 64.52, 17.67, -46.85, 0.08, 0.16, 17.25, 
10, 11, eco74, 42, 6400, 59, 7.6, 60.1, 18.22, -41.87, 0.09, 0.22, 14.58, 
10, 11, eco75, 43, 6400, 47.8, 6.6, 45.92, 16.04, -29.88, 0.08, 0.32, 11.71, 
10, 11, eco76, 44, 6401, 41.6, 5.1, 32.15, 14.92, -17.23, 0.07, 0.36, 3.9, 
10, 11, eco77, 45, 6400, 40.6, 2.9, 14.03, 11.2, -2.84, 0.07, 0.21, 12.33, 
10, 11, eco78, 46, 6401, 40.6, 5.6, 34.73, 14.6, -20.13, 0.07, 0.2, 13.61, 
10, 11, eco79, 47, 6400, 40.6, 3, 15.54, 8.18, -7.36, 0.07, 0.15, 14.56, 
10, 11, eco80, 48, 6400, 38, 3.6, 18.53, 8.32, -10.2, 0.07, 0.13, 15.38, 
10, 11, eco81, 49, 6400, 44.2, 2.3, 10.88, 5.99, -4.89, 0.07, 0.21, 15.44, 
10, 11, eco82, 50, 6400, 40.3, 4.6, 28.07, 12.05, -16.02, 0.07, 0.13, 15.44, 
10, 11, eco83, 51, 2047, 42.3, 5.5, 37.05, 15.5, -21.55, 0.07, 0.13, 15.08, 
10, 11, eco84, 52, 4104, 33.2, 10.5, 89.56, 48.52, -41.04, 0.06, 0.23, 21.08, 
10, 11, eco85, 53, 5988, 50.3, 9.8, 93.61, 42.26, -51.35, 0.08, 0.23, 20.44, 
10, 11, eco86, 54, 6379, 70.6, 8.9, 65.07, 34.15, -30.92, 0.1, 0.43, 20.48, 
10, 11, eco87, 55, 6400, 60, 8.6, 67.16, 26.18, -40.98, 0.09, 0.23, 17.39, 
10, 11, eco88, 56, 6400, 60.2, 6.9, 53.69, 20.99, -32.7, 0.09, 0.23, 16.38, 
10, 11, eco89, 57, 6400, 62.9, 5.1, 31.56, 14.37, -17.19, 0.09, 0.61, 6.53, 
10, 11, eco90, 58, 6401, 44.3, 5.1, 32.54, 13.05, -19.5, 0.07, 0.22, 10.16, 
10, 11, eco91, 59, 6400, 33.9, 5.1, 31.81, 14.43, -17.38, 0.06, 0.08, 17.26, 
10, 11, eco92, 60, 6400, 42.5, 2.7, 14.73, 9.33, -5.4, 0.07, 0.14, 15.25, 
10, 11, eco93, 61, 6400, 35.6, 2.4, 11.86, 9.37, -2.49, 0.07, 0.17, 14.42, 
10, 11, eco94, 62, 6400, 37.6, 2.6, 13.23, 7.04, -6.19, 0.07, 0.19, 14.29, 
10, 11, eco95, 63, 6400, 36.8, 2.8, 13.53, 6.27, -7.26, 0.07, 0.18, 15.38, 
10, 11, eco96, 64, 6400, 28.8, 2.7, 12.95, 7.23, -5.72, 0.06, 0.13, 15.44, 
10, 11, eco97, 65, 1794, 26.8, 4.1, 19.42, 12.2, -7.22, 0.06, 0.06, 14.76, 
10, 11, eco98, 66, 2991, 39, 9.9, 117.94, 50.27, -67.67, 0.07, 0.24, 19.78, 
10, 11, eco99, 67, 6400, 55.4, 10, 110.15, 43.72, -66.43, 0.09, 0.24, 21.31, 
10, 11, eco100, 68, 6400, 67.1, 9.5, 60.65, 36.2, -24.44, 0.1, 0.41, 19.74, 
10, 11, eco101, 69, 6400, 53, 9.4, 76.2, 43.29, -32.91, 0.08, 0.48, 18.03, 
10, 11, eco102, 70, 6400, 58, 7.1, 56.73, 24.86, -31.87, 0.09, 0.27, 15.66, 
10, 11, eco103, 71, 6400, 65.1, 6.2, 46.04, 15.8, -30.24, 0.1, 0.23, 14.85, 
10, 11, eco104, 72, 6400, 41.1, 6.1, 39.91, 16.27, -23.64, 0.07, 0.14, 20.39, 
10, 11, eco105, 73, 6400, 38.6, 5.5, 34.82, 15.97, -18.85, 0.07, 0.13, 19.26, 
10, 11, eco106, 74, 6400, 37, 3.5, 19.1, 12, -7.1, 0.07, 0.14, 14.52, 
10, 11, eco107, 75, 6400, 23.3, 3.8, 17.12, 10.65, -6.47, 0.05, 0.09, 15.87, 
10, 11, eco108, 76, 6400, 22.3, 4.2, 15.93, 8.92, -7.01, 0.05, 0.07, 15.99, 
10, 11, eco109, 77, 6400, 35.7, 2.9, 13.38, 7.15, -6.23, 0.07, 0.16, 15.05, 
10, 11, eco110, 78, 6136, 24.3, 3.6, 16.24, 9.03, -7.2, 0.05, 0.12, 15.37, 
10, 11, eco111, 79, 473, 20.8, 5.1, 21.78, 14.63, -7.15, 0.05, 0.08, 13.83, 
10, 11, eco112, 80, 1879, 39.1, 10, 117.19, 49.36, -67.84, 0.07, 0.2, 20.6, 
10, 11, eco113, 81, 6386, 56.8, 9.9, 98.32, 45.13, -53.19, 0.09, 0.22, 23.85, 
10, 11, eco114, 82, 6400, 72.5, 9.5, 64.36, 34.74, -29.63, 0.1, 0.35, 20.83, 
10, 11, eco115, 83, 6400, 67.4, 9.4, 69.14, 42.06, -27.08, 0.1, 0.72, 20.99, 
10, 11, eco116, 84, 6400, 51.9, 9, 76.06, 22.52, -53.55, 0.08, 0.15, 15.37, 
10, 11, eco117, 85, 6401, 57.5, 7.1, 54.6, 18.58, -36.02, 0.09, 0.18, 15.74, 
10, 11, eco118, 86, 6400, 49.2, 6, 36.68, 15.46, -21.23, 0.08, 0.21, 18.11, 
10, 11, eco119, 87, 6400, 49.4, 4.4, 24.59, 14.56, -10.03, 0.08, 0.23, 14.29, 
10, 11, eco120, 88, 6400, 42.8, 4.1, 23.71, 11.25, -12.46, 0.07, 0.15, 14.59, 
10, 11, eco121, 89, 6400, 25, 4.9, 22.6, 11.63, -10.97, 0.06, 0.11, 14.59, 
10, 11, eco122, 90, 6400, 18.9, 5.1, 10.32, 8.05, -2.27, 0.05, 0.06, 15.45, 
10, 11, eco123, 91, 6400, 25.9, 4.8, 20.83, 8.96, -11.88, 0.06, 0.11, 15.44, 
10, 11, eco124, 92, 5173, 22.5, 5.3, 11.72, 7.08, -4.64, 0.05, 0.09, 15.24, 
10, 11, eco127, 93, 4239, 40.9, 9.7, 114.16, 43.35, -70.82, 0.07, 0.14, 27.44, 
10, 11, eco128, 94, 6400, 62.3, 9.6, 87.94, 36.74, -51.19, 0.09, 0.22, 21.31, 
10, 11, eco129, 95, 6400, 80.9, 8.6, 71.35, 41.12, -30.23, 0.11, 0.88, 19.3, 
10, 11, eco130, 96, 6400, 83.4, 7.7, 66.2, 19.72, -46.48, 0.11, 0.2, 14.93, 
10, 11, eco131, 97, 6401, 58.6, 6.5, 46.28, 16.42, -29.85, 0.09, 0.14, 18.09, 
10, 11, eco132, 98, 6400, 59.6, 6.9, 45.78, 22.36, -23.42, 0.09, 0.28, 19.08, 
10, 11, eco133, 99, 6400, 65.2, 4.4, 26.02, 13.48, -12.54, 0.1, 0.21, 15.14, 
10, 11, eco134, 100, 6400, 44.7, 2.5, 12.65, 9.27, -3.38, 0.07, 0.17, 12.41, 
10, 11, eco135, 101, 6400, 22.2, 4.8, 20.71, 13.15, -7.56, 0.05, 0.08, 15.22, 
10, 11, eco136, 102, 6400, 17.1, 4.8, 5.44, 7.57, 2.13, 0.05, 0.05, 15.45, 
10, 11, eco137, 103, 6400, 20.6, 4.8, 17.74, 9.29, -8.45, 0.05, 0.07, 15.45, 
10, 11, eco138, 104, 4852, 19.3, 5.2, 10.22, 6.58, -3.64, 0.05, 0.06, 15.21, 
10, 11, eco141, 105, 1063, 39.6, 9.5, 117.04, 44.81, -72.23, 0.07, 0.17, 30.36, 
10, 11, eco142, 106, 6386, 52.8, 9.5, 101.89, 40.7, -61.19, 0.08, 0.19, 25.66, 
10, 11, eco143, 107, 6400, 74.4, 8.4, 63.55, 27.51, -36.04, 0.1, 0.34, 24.95, 
10, 11, eco144, 108, 6400, 97, 7.1, 57.74, 18.53, -39.21, 0.13, 0.32, 12.49, 
10, 11, eco145, 109, 6401, 63.3, 6.2, 42.14, 15.53, -26.62, 0.09, 0.14, 17.9, 
10, 11, eco146, 110, 6400, 61.6, 5.8, 41.32, 20.55, -20.77, 0.09, 0.27, 16.87, 
10, 11, eco147, 111, 6400, 75.2, 4.1, 23.79, 15.09, -8.71, 0.11, 0.32, 11.96, 
10, 11, eco148, 112, 6400, 48, 3.5, 19.02, 10.88, -8.14, 0.08, 0.17, 14.66, 
10, 11, eco149, 113, 6400, 21.1, 4.6, 22.38, 13.31, -9.07, 0.05, 0.06, 16.36, 
10, 11, eco150, 114, 6400, 17.9, 4.8, 13.97, 9.75, -4.21, 0.05, 0.05, 15.49, 
10, 11, eco151, 115, 6400, 19.7, 4.8, 18.59, 10.47, -8.12, 0.05, 0.06, 15.58, 
10, 11, eco152, 116, 1838, 17.4, 4.9, 10.13, 6.1, -4.03, 0.05, 0.05, 14.84, 
10, 11, eco156, 117, 5448, 57.5, 9.3, 105.77, 35.27, -70.5, 0.09, 0.23, 27.59, 
10, 11, eco157, 118, 6400, 83.8, 7.9, 58.66, 20.37, -38.29, 0.11, 0.29, 15.66, 
10, 11, eco158, 119, 6400, 104.7, 6.3, 41.11, 16.99, -24.12, 0.13, 0.47, 14.13, 
10, 11, eco159, 120, 6400, 75, 6, 30.21, 13.88, -16.33, 0.1, 0.31, 18.39, 
10, 11, eco160, 121, 6400, 51.5, 6.6, 42.89, 16.27, -26.61, 0.08, 0.15, 18.52, 
10, 11, eco161, 122, 6400, 52.9, 5.1, 31.4, 16.47, -14.93, 0.08, 0.17, 16.76, 
10, 11, eco162, 123, 6400, 49.6, 3.9, 23.01, 11.47, -11.54, 0.08, 0.16, 15.99, 
10, 11, eco163, 124, 6400, 22.7, 5.3, 32.17, 13, -19.17, 0.05, 0.08, 19.62, 
10, 11, eco164, 125, 6400, 23.9, 5.3, 33.55, 14.73, -18.82, 0.05, 0.06, 23.05, 
10, 11, eco165, 126, 6400, 21.8, 5, 21.1, 11.89, -9.2, 0.05, 0.05, 20.2, 
10, 11, eco166, 127, 5617, 17.3, 4.8, 14.14, 6.95, -7.2, 0.05, 0.04, 15.67, 
10, 11, eco167, 128, 123, 14.1, 5.2, 13.76, 5.79, -7.97, 0.04, 0.04, 14.47, 
10, 11, eco170, 129, 5116, 62.8, 9.6, 89.33, 35.49, -53.84, 0.09, 0.26, 26.5, 
10, 11, eco171, 130, 6400, 77.1, 7.7, 55.11, 20.1, -35.02, 0.11, 0.28, 20.86, 
10, 11, eco172, 131, 6400, 79.8, 6, 41.55, 15.39, -26.16, 0.11, 0.21, 14.19, 
10, 11, eco173, 132, 6400, 98.8, 5.5, 34.49, 14.6, -19.89, 0.13, 0.54, 11.65, 
10, 11, eco174, 133, 6401, 59.4, 5.8, 40.3, 13.57, -26.73, 0.09, 0.14, 17.4, 
10, 11, eco175, 134, 6400, 43.7, 6.6, 45.1, 16.73, -28.37, 0.07, 0.11, 18.17, 
10, 11, eco176, 135, 6400, 46.1, 5.8, 36.68, 18.07, -18.61, 0.08, 0.21, 17.24, 
10, 11, eco177, 136, 6400, 24.9, 5.6, 32.89, 15.65, -17.24, 0.05, 0.1, 19.7, 
10, 11, eco178, 137, 6400, 21.4, 4.9, 26.22, 12.36, -13.86, 0.05, 0.05, 18.76, 
10, 11, eco179, 138, 6400, 21.3, 5, 18.08, 9.63, -8.45, 0.05, 0.08, 19.03, 
10, 11, eco180, 139, 6400, 20.2, 4.6, 21.27, 12.36, -8.9, 0.05, 0.06, 16.39, 
10, 11, eco181, 140, 969, 15.6, 5.1, 14.61, 6.03, -8.58, 0.05, 0.05, 14.33, 
10, 11, eco184, 141, 5052, 62.3, 9.4, 94.06, 42.48, -51.58, 0.09, 0.33, 19.87, 
10, 11, eco185, 142, 6400, 73.1, 8, 59.72, 21.9, -37.82, 0.1, 0.27, 18.41, 
10, 11, eco186, 143, 6400, 78.4, 6.5, 42.73, 15.65, -27.08, 0.11, 0.31, 13.58, 
10, 11, eco187, 144, 6400, 86.6, 5.1, 32.32, 14.83, -17.49, 0.12, 0.26, 14.6, 
10, 11, eco188, 145, 6401, 72.3, 4.7, 28.6, 12.42, -16.18, 0.1, 0.22, 12.98, 
10, 11, eco189, 146, 6400, 48.5, 6.3, 48.68, 18.93, -29.75, 0.08, 0.12, 19.09, 
10, 11, eco190, 147, 6400, 43.9, 5.7, 39.51, 16.07, -23.44, 0.07, 0.13, 16.71, 
10, 11, eco191, 148, 6400, 33.4, 5, 32.06, 14.5, -17.56, 0.06, 0.11, 17.33, 
10, 11, eco192, 149, 6063, 26.6, 3.7, 21.74, 10.96, -10.79, 0.06, 0.11, 16.18, 
10, 11, eco193, 150, 4356, 26.7, 3.6, 20.86, 11.26, -9.6, 0.06, 0.06, 19.75, 
10, 11, eco194, 151, 2563, 19.8, 4.4, 22.38, 10.9, -11.48, 0.05, 0.06, 17.98, 
10, 11, eco195, 152, 194, 17.7, 4.4, 8.35, 3.58, -4.77, 0.05, 0.07, 13.72, 
10, 11, eco197, 153, 641, 39.6, 10.5, 71.98, 33.75, -38.23, 0.07, 0.56, 15.67, 
10, 11, eco198, 154, 6217, 49, 9.5, 89.45, 41.78, -47.67, 0.08, 0.32, 21.24, 
10, 11, eco199, 155, 6400, 74.3, 8, 56.4, 20.64, -35.76, 0.1, 0.23, 19.56, 
10, 11, eco200, 156, 6400, 73.6, 6.9, 42.8, 16.47, -26.33, 0.1, 0.29, 14.2, 
10, 11, eco201, 157, 6400, 61.6, 5.5, 37.69, 13.69, -24, 0.09, 0.12, 21.54, 
10, 11, eco202, 158, 6393, 63.6, 4.9, 33.32, 16.42, -16.9, 0.09, 0.16, 15.27, 
10, 11, eco203, 159, 5327, 51.8, 5, 35.29, 17.39, -17.9, 0.08, 0.12, 16.47, 
10, 11, eco204, 160, 3415, 44.3, 4.5, 29.69, 15.6, -14.09, 0.07, 0.1, 15.09, 
10, 11, eco205, 161, 1891, 31.1, 5, 32.03, 17.45, -14.58, 0.06, 0.08, 14.82, 
10, 11, eco206, 162, 166, 19.7, 4.7, 18.54, 11.91, -6.63, 0.05, 0.07, 13.1, 
10, 11, eco209, 163, 1, 65.1, 3.9, 5.16, 1.82, -3.34, 0.1, 0, 2, 
10, 11, eco212, 164, 3750, 50.9, 9.8, 66.26, 29.56, -36.7, 0.08, 0.31, 23.28, 
10, 11, eco213, 165, 6127, 76, 8, 52.7, 24.94, -27.76, 0.11, 0.32, 20.78, 
10, 11, eco214, 166, 4394, 82.2, 6.9, 29.37, 13.11, -16.26, 0.11, 0.37, 13.68, 
10, 11, eco215, 167, 2465, 65.2, 6, 41.96, 16.53, -25.43, 0.1, 0.19, 16.22, 
10, 11, eco216, 168, 692, 57, 5.5, 26.87, 14.87, -11.99, 0.09, 0.21, 13.97, 
10, 11, eco226, 169, 545, 57.3, 9.7, 87.05, 40.28, -46.77, 0.09, 0.34, 21.03, 
10, 11, eco227, 170, 228, 67, 8.8, 47.19, 30.75, -16.44, 0.1, 0.31, 16.73, 
10, 12, eco9, 1, 132, 17.2, 5.5, 5.27, 3.75, -1.51, 0.05, 0.23, 15, 
10, 12, eco10, 2, 4543, 15.2, 6.2, 3.98, 4.74, 0.76, 0.05, 0, 12.96, 
10, 12, eco11, 3, 2029, 13.2, 7.6, 2.08, 4.46, 2.38, 0.04, 0.22, 17.2, 
10, 12, eco18, 4, 1, 14.2, 8, 0, 2.12, 2.12, 0.04, 0, 2, 
10, 12, eco21, 5, 872, 9.6, 2.8, 10.2, 6.75, -3.45, 0.04, 0.13, 14.81, 
10, 12, eco22, 6, 3296, 9.4, 2, 7.23, 6.88, -0.35, 0.04, 0.12, 14.93, 
10, 12, eco23, 7, 5071, 12.7, 3.7, 10.36, 6.04, -4.33, 0.04, 0.17, 14.68, 
10, 12, eco24, 8, 6400, 18.6, 4.4, 14.3, 7.06, -7.23, 0.05, 0.18, 14.62, 
10, 12, eco25, 9, 5568, 17.3, 6.1, 9.71, 7.34, -2.37, 0.05, 0, 16.26, 
10, 12, eco32, 10, 1, 17.5, 6.3, 2.56, 1.99, -0.57, 0.05, 0, 2, 
10, 12, eco33, 11, 9, 12.4, 2.8, 9.48, 5.29, -4.18, 0.04, 0, 13.44, 
10, 12, eco34, 12, 370, 10.3, 3, 9.26, 5.42, -3.84, 0.04, 0, 10.71, 
10, 12, eco35, 13, 3954, 12.3, 1.9, 5.88, 10.85, 4.97, 0.04, 0.15, 14.86, 
10, 12, eco36, 14, 6400, 9, 1.7, 6.61, 13.32, 6.71, 0.04, 0.13, 15.27, 
10, 12, eco37, 15, 6400, 12.5, 2.7, 11.32, 7.84, -3.48, 0.04, 0.11, 15.4, 
10, 12, eco38, 16, 6400, 16.2, 3.1, 11.43, 8.04, -3.39, 0.05, 0.17, 15.01, 
10, 12, eco39, 17, 5784, 18.5, 4.9, 12.5, 7.43, -5.07, 0.05, 0, 14.54, 
10, 12, eco40, 18, 34, 17.8, 6, 10.7, 5.47, -5.23, 0.05, 0.08, 9.52, 
10, 12, eco46, 19, 403, 17.9, 3.6, 12.04, 6.96, -5.08, 0.05, 0, 14.68, 
10, 12, eco47, 20, 4533, 15, 2.7, 11.75, 7.37, -4.38, 0.05, 0.16, 15.43, 
10, 12, eco48, 21, 6060, 13.4, 2.1, 9, 8.37, -0.63, 0.04, 0.16, 10.84, 
10, 12, eco49, 22, 6400, 13.7, 0.5, 5.05, 12.3, 7.24, 0.04, 0.14, 13.54, 
10, 12, eco50, 23, 6400, 11.1, 1.1, 5.75, 15.47, 9.72, 0.04, 0.12, 14.48, 
10, 12, eco51, 24, 6400, 11.5, 2.2, 8.16, 7.12, -1.04, 0.04, 0.1, 15.46, 
10, 12, eco52, 25, 6400, 17.1, 2.6, 12.19, 8.27, -3.91, 0.05, 0.11, 15.45, 
10, 12, eco53, 26, 4684, 19.1, 4.5, 22.38, 9.92, -12.46, 0.05, 0.1, 15.24, 
10, 12, eco54, 27, 1, 14.9, 5.3, 6.21, 8.97, 2.76, 0.04, 0.16, 15.45, 
10, 12, eco60, 28, 4996, 18.9, 3.9, 18.93, 8.89, -10.04, 0.05, 0, 14.91, 
10, 12, eco61, 29, 6401, 21.7, 2.6, 14.91, 10.1, -4.81, 0.05, 0.11, 14.12, 
10, 12, eco62, 30, 6400, 17.5, 0.4, 4.79, 12.04, 7.25, 0.05, 0.27, 5.41, 
