Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,StreamC,StreamN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco65, 33, 6400, 0, 4518.5, 14000, 0, 0, 0, 0, 3, 266.6, 0, 0, 0, 6580, 1974, 536.4, 723.3, 451.4, 79.7, 0, 0, 121.7, 1465.3, 1466.3, 1465.3, 0, 0, 18.8, 8.8, 2.7, 3.6, 2.3, 8, 0, 0, 60.8, 73.2, 65.3, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232.7, 0, 0, 
0, eco66, 34, 6400, 0, 3636.5, 18017, 0, 0, 0, 0, 3, 243.3, 0, 0, 0, 8468, 2540.4, 475.5, 684.5, 400.1, 70.6, 0, 0, 108.2, 1172.1, 1184.1, 1172.1, 0, 0, 22.7, 11.3, 2.4, 3.4, 2, 7.1, 0, 0, 54.1, 58.6, 58.6, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203.4, 0, 0, 
0, eco67, 35, 6400, 0, 3631.9, 11498.4, 0, 0, 0, 0, 3, 247.1, 0, 0, 0, 5404.3, 1621.3, 622.6, 774.9, 523.9, 92.5, 0, 0, 134.3, 1163, 1171.7, 1163, 0, 0, 14.9, 7.5, 3.1, 3.9, 2.6, 9.2, 0, 0, 67.2, 58.1, 57.5, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217.7, 0, 0, 
0, eco68, 36, 3231, 0, 3899.2, 23495.7, 0, 0, 0, 0, 3, 273.6, 0, 0, 0, 11043, 3312.9, 590.4, 850.9, 496.8, 87.7, 0, 0, 127.9, 1250.8, 1269.7, 1250.8, 0, 0, 29.1, 15.2, 3, 4.3, 2.5, 8.8, 0, 0, 63.9, 62.4, 61.6, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222.2, 0, 0, 
0, eco69, 37, 9, 0, 5226.8, 30629.8, 0, 0, 0, 0, 3, 317.2, 0, 0, 0, 14396, 4318.8, 504.6, 906.2, 424.6, 74.9, 0, 0, 108.7, 1691.2, 1735.7, 1691.2, 0, 0, 39, 20.7, 2.5, 4.5, 2.1, 7.5, 0, 0, 54.3, 84.4, 79.1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250.5, 0, 0, 
0, eco70, 38, 21, 0, 13518.2, 7271, 0, 0, 0, 0, 3, 481.4, 0, 0, 0, 3417.3, 1025.2, 291.9, 356.8, 245.6, 43.3, 0, 0, 53.1, 4488.4, 4488.4, 4488.4, 0, 0, 8.3, 5.3, 1.5, 1.8, 1.2, 4.3, 0, 0, 26.5, 224.3, 158.7, 46.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 464.6, 0, 0, 
0, eco71, 39, 519, 0, 13901.3, 25781.3, 0, 0, 0, 0, 3, 608.2, 0, 0, 0, 12117.2, 3635.2, 771, 1255.1, 648.8, 114.5, 0, 0, 128.3, 4589.9, 4593.3, 4589.9, 0, 0, 28.2, 23.5, 3.9, 6.3, 3.2, 11.4, 0, 0, 64.1, 229.5, 180.2, 54.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 546.3, 0, 0, 
0, eco72, 40, 1900, 0, 12295.5, 27035.5, 0, 0, 0, 0, 3, 526.1, 0, 0, 0, 12706.7, 3812, 494.7, 1135.6, 416.3, 73.5, 0, 0, 108.2, 4061.5, 4064.3, 4061.5, 0, 0, 30.1, 24.8, 2.5, 5.7, 2.1, 7.3, 0, 0, 54.1, 203.1, 152.9, 40.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 463, 0, 0, 
0, eco73, 41, 3520, 0, 3193.6, 32520, 0, 0, 0, 0, 3, 274.6, 0, 0, 0, 15284.4, 4585.3, 583.9, 1255.9, 491.3, 86.7, 0, 0, 114, 1021.4, 1036.8, 1021.4, 0, 0, 36.3, 30.8, 2.9, 6.3, 2.5, 8.7, 0, 0, 57, 50.9, 56.1, 20.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198.3, 0, 0, 
0, eco74, 42, 6400, 0, 3776.5, 30836.8, 0, 0, 0, 0, 3, 286.4, 0, 0, 0, 14493.3, 4348, 605.8, 1126.7, 509.7, 90, 0, 0, 121.3, 1215.4, 1224.4, 1215.4, 0, 0, 35.2, 24.5, 3, 5.6, 2.5, 9, 0, 0, 60.7, 60.7, 62.2, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218.1, 0, 0, 
0, eco75, 43, 6400, 0, 3883.1, 23719.8, 0, 0, 0, 0, 3, 278.8, 0, 0, 0, 11148.3, 3344.5, 667.6, 1186.9, 561.8, 99.1, 0, 0, 130.6, 1247.4, 1257.7, 1247.4, 0, 0, 28.8, 16.1, 3.3, 5.9, 2.8, 9.9, 0, 0, 65.3, 62.5, 61.1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224.7, 0, 0, 
0, eco76, 44, 6401, 0, 4175.8, 17369.6, 0, 0, 0, 0, 3, 275.3, 0, 0, 0, 8163.7, 2449.1, 678.9, 1042.9, 571.3, 100.8, 0, 0, 133.5, 1347.4, 1347.5, 1347.4, 0, 0, 21.7, 11.7, 3.4, 5.2, 2.9, 10.1, 0, 0, 66.7, 67.5, 63.1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233.2, 0, 0, 
0, eco77, 45, 6400, 0, 5537.4, 13775.9, 0, 0, 0, 0, 3, 295.9, 0, 0, 0, 6474.7, 1942.4, 557.4, 802.9, 469.1, 82.8, 0, 0, 123.8, 1804.4, 1804.9, 1804.4, 0, 0, 18.4, 9.2, 2.8, 4, 2.3, 8.3, 0, 0, 61.9, 90.4, 75.5, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261.5, 0, 0, 
0, eco78, 46, 6401, 0, 4441.4, 11321.5, 0, 0, 0, 0, 3, 265.5, 0, 0, 0, 5321.1, 1596.3, 590.2, 766.2, 496.7, 87.6, 0, 0, 125.9, 1438.1, 1439.3, 1438.1, 0, 0, 15.9, 7.5, 3, 3.8, 2.5, 8.8, 0, 0, 62.9, 71.9, 66.2, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235.2, 0, 0, 
0, eco79, 47, 6400, 0, 4354.6, 14735.7, 0, 0, 0, 0, 3, 271.5, 0, 0, 0, 6925.8, 2077.7, 597.2, 786.9, 502.6, 88.7, 0, 0, 129.9, 1407.5, 1409.8, 1407.5, 0, 0, 19.7, 9.5, 3, 3.9, 2.5, 8.9, 0, 0, 64.9, 70.3, 65.7, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235.3, 0, 0, 
0, eco80, 48, 6400, 0, 3336.2, 13650.9, 0, 0, 0, 0, 3, 242.2, 0, 0, 0, 6415.9, 1924.8, 576.5, 786.1, 485.1, 85.6, 0, 0, 126.7, 1061.9, 1085.7, 1061.9, 0, 0, 18.4, 8.8, 2.9, 3.9, 2.4, 8.6, 0, 0, 63.3, 53, 57.8, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208.1, 0, 0, 
0, eco81, 49, 6400, 0, 3018.5, 7657.4, 0, 0, 0, 0, 3, 226.4, 0, 0, 0, 3599, 1079.7, 618.6, 746.7, 520.5, 91.9, 0, 0, 133.6, 957.6, 969.6, 957.6, 0, 0, 10.4, 5.2, 3.1, 3.7, 2.6, 9.2, 0, 0, 66.8, 47.8, 54.5, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 
0, eco82, 50, 6400, 0, 4009.3, 16345.1, 0, 0, 0, 0, 3, 264.7, 0, 0, 0, 7682.2, 2304.7, 590.3, 746.9, 496.7, 87.7, 0, 0, 129.7, 1288.2, 1303.2, 1288.2, 0, 0, 20.8, 10.6, 3, 3.7, 2.5, 8.8, 0, 0, 64.9, 64.4, 62.9, 20.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226.5, 0, 0, 
0, eco83, 51, 2047, 0, 5111, 23913.5, 0, 0, 0, 0, 3, 305.7, 0, 0, 0, 11239.4, 3371.8, 578.8, 831.7, 487, 85.9, 0, 0, 124.1, 1659.4, 1668.2, 1659.4, 0, 0, 29.7, 15.3, 2.9, 4.2, 2.4, 8.6, 0, 0, 62.1, 82.9, 72.3, 22.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253.6, 0, 0, 
