Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2098, eco10, 2, 187.78, 19.85, 0, 365, 0, 
2099, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2100, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2101, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2102, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2103, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2104, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2105, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2106, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2107, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2108, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2109, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2110, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2111, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2112, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2113, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2114, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2115, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2116, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2117, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2118, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2119, eco10, 2, 117.7, 21.59, 0, 365, 0, 
2020, eco11, 3, 83.93, 19.35, 0, 365, 0, 
2021, eco11, 3, 168.36, 17.89, 0, 365, 0, 
2022, eco11, 3, 104.93, 16.78, 15, 319, 0, 
2023, eco11, 3, 125.41, 17.81, 0, 312, 0, 
2024, eco11, 3, 135.2, 17.4, 0, 333, 0, 
2025, eco11, 3, 80.93, 19.15, 0, 319, 0, 
2026, eco11, 3, 172.15, 18.61, 0, 365, 0, 
2027, eco11, 3, 66.38, 18.49, 0, 365, 0, 
2028, eco11, 3, 136.99, 18.59, 0, 365, 0, 
2029, eco11, 3, 219.23, 18.46, 0, 365, 0, 
2030, eco11, 3, 101.66, 18.97, 0, 365, 0, 
2031, eco11, 3, 118.03, 18.42, 0, 365, 0, 
2032, eco11, 3, 137.34, 18.24, 0, 365, 0, 
2033, eco11, 3, 172.73, 17.86, 0, 337, 0, 
2034, eco11, 3, 168.24, 18.12, 0, 365, 0, 
2035, eco11, 3, 95.67, 18.58, 0, 335, 0, 
2036, eco11, 3, 154.9, 19.35, 0, 341, 0, 
2037, eco11, 3, 134.08, 18.49, 0, 315, 0, 
2038, eco11, 3, 109.02, 20.01, 0, 365, 0, 
2039, eco11, 3, 121.53, 19.05, 0, 365, 0, 
2040, eco11, 3, 115.46, 19.42, 0, 365, 0, 
2041, eco11, 3, 123.76, 18.24, 0, 317, 0, 
2042, eco11, 3, 169.11, 18.84, 0, 365, 0, 
2043, eco11, 3, 127.12, 19.16, 0, 365, 0, 
2044, eco11, 3, 105.3, 19.92, 0, 365, 0, 
2045, eco11, 3, 143.98, 18.84, 0, 365, 0, 
2046, eco11, 3, 144.08, 19.73, 0, 320, 0, 
2047, eco11, 3, 135.28, 18.72, 0, 318, 0, 
2048, eco11, 3, 145.84, 18.61, 0, 343, 0, 
2049, eco11, 3, 88.28, 19.19, 0, 365, 0, 
2050, eco11, 3, 103.7, 20.02, 0, 365, 0, 
2051, eco11, 3, 102.49, 19.26, 0, 346, 0, 
2052, eco11, 3, 118.02, 19.22, 0, 318, 0, 
2053, eco11, 3, 135.95, 20.62, 0, 365, 0, 
2054, eco11, 3, 159.87, 18.97, 0, 317, 0, 
2055, eco11, 3, 119.95, 20.23, 0, 365, 0, 
2056, eco11, 3, 105.79, 18.79, 0, 349, 0, 
2057, eco11, 3, 129.8, 20.07, 0, 365, 0, 
2058, eco11, 3, 110.79, 19.03, 0, 319, 0, 
2059, eco11, 3, 231.67, 19.75, 0, 365, 0, 
2060, eco11, 3, 214.74, 18.75, 0, 349, 0, 
2061, eco11, 3, 88.17, 19.65, 0, 365, 0, 
2062, eco11, 3, 99, 20.59, 0, 365, 0, 
2063, eco11, 3, 105.71, 19.58, 0, 365, 0, 
2064, eco11, 3, 129.58, 19.78, 0, 365, 0, 
2065, eco11, 3, 144.01, 20.35, 0, 317, 0, 
2066, eco11, 3, 187.08, 19.82, 0, 316, 0, 
2067, eco11, 3, 117.92, 19.02, 0, 318, 0, 
2068, eco11, 3, 167.96, 19.88, 0, 365, 0, 
2069, eco11, 3, 50.24, 20.62, 0, 365, 0, 
2070, eco11, 3, 150.76, 20.38, 0, 365, 0, 
2071, eco11, 3, 170.87, 19.93, 0, 365, 0, 
2072, eco11, 3, 158.16, 20.57, 0, 341, 0, 
2073, eco11, 3, 158.34, 19.74, 0, 365, 0, 
2074, eco11, 3, 118.99, 20.11, 0, 365, 0, 
2075, eco11, 3, 129.62, 20.6, 0, 365, 0, 
2076, eco11, 3, 215, 20.34, 0, 365, 0, 
2077, eco11, 3, 133.71, 20.49, 0, 365, 0, 
2078, eco11, 3, 117.72, 20.86, 0, 365, 0, 
2079, eco11, 3, 176.61, 20.67, 0, 365, 0, 
2080, eco11, 3, 140.06, 19.69, 0, 350, 0, 
2081, eco11, 3, 112.65, 21.14, 0, 365, 0, 
2082, eco11, 3, 159.44, 21.29, 0, 365, 0, 
2083, eco11, 3, 178.34, 21.21, 0, 365, 0, 
2084, eco11, 3, 101.64, 20.49, 0, 365, 0, 
2085, eco11, 3, 141.56, 19.34, 0, 365, 0, 
2086, eco11, 3, 102.67, 20.85, 0, 344, 0, 
2087, eco11, 3, 99.86, 22.35, 0, 365, 0, 
2088, eco11, 3, 159.97, 21.25, 0, 365, 0, 
2089, eco11, 3, 120.76, 21.29, 0, 365, 0, 
2090, eco11, 3, 148.96, 20.49, 0, 365, 0, 
2091, eco11, 3, 143.51, 20.99, 0, 365, 0, 
2092, eco11, 3, 140.14, 20.31, 0, 365, 0, 
2093, eco11, 3, 84.04, 21.15, 0, 365, 0, 
2094, eco11, 3, 141.11, 22.06, 0, 365, 0, 
2095, eco11, 3, 94.94, 21.08, 0, 365, 0, 
2096, eco11, 3, 138.84, 22.21, 0, 365, 0, 
