Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
1984, eco77, 45, 125.93, 8.94, 127, 268, 0, 
1985, eco77, 45, 78.98, 8.77, 0, 266, 0, 
1986, eco77, 45, 159.94, 9.55, 129, 245, 0, 
1987, eco77, 45, 122.97, 9.67, 121, 291, 0, 
1988, eco77, 45, 104.72, 9.63, 0, 291, 0, 
1979, eco78, 46, 166.94, 9.6, 129, 282, 0, 
1980, eco78, 46, 142.26, 9.39, 0, 279, 0, 
1981, eco78, 46, 197.05, 10.24, 127, 263, 0, 
1982, eco78, 46, 190.94, 9.05, 134, 269, 0, 
1983, eco78, 46, 293.82, 9.68, 129, 275, 0, 
1984, eco78, 46, 138.2, 9.28, 128, 260, 0, 
1985, eco78, 46, 86.73, 8.87, 0, 264, 0, 
1986, eco78, 46, 175.37, 9.94, 131, 240, 0, 
1987, eco78, 46, 140.1, 10.07, 121, 291, 0, 
1988, eco78, 46, 112.57, 9.73, 0, 291, 0, 
1979, eco79, 47, 188.71, 9.79, 126, 289, 0, 
1980, eco79, 47, 151.86, 9.83, 0, 283, 0, 
1981, eco79, 47, 225.46, 10.45, 123, 265, 0, 
1982, eco79, 47, 200.18, 8.78, 132, 271, 0, 
1983, eco79, 47, 326.14, 9.45, 128, 278, 0, 
1984, eco79, 47, 127.94, 9.37, 126, 262, 0, 
1985, eco79, 47, 89.23, 9.29, 132, 265, 0, 
1986, eco79, 47, 184.43, 10.22, 128, 240, 0, 
1987, eco79, 47, 149.22, 10.35, 119, 291, 0, 
1988, eco79, 47, 125.42, 10.22, 0, 291, 0, 
1979, eco80, 48, 165.8, 10.43, 119, 291, 0, 
1980, eco80, 48, 139.33, 10.54, 121, 291, 0, 
1981, eco80, 48, 201.89, 11.2, 110, 272, 0, 
1982, eco80, 48, 178.73, 9.48, 124, 281, 0, 
1983, eco80, 48, 293.64, 10.03, 122, 291, 0, 
1984, eco80, 48, 118.75, 10.06, 120, 270, 0, 
1985, eco80, 48, 78.85, 10.03, 108, 272, 0, 
1986, eco80, 48, 172.29, 11, 119, 256, 0, 
1987, eco80, 48, 137.01, 11.09, 108, 291, 0, 
1988, eco80, 48, 112.28, 11, 121, 291, 0, 
1979, eco81, 49, 173.13, 8.32, 124, 287, 0, 
1980, eco81, 49, 146.06, 8.5, 131, 291, 0, 
1981, eco81, 49, 221.43, 9.18, 119, 268, 0, 
1982, eco81, 49, 192.32, 7.38, 127, 272, 0, 
1983, eco81, 49, 318.27, 7.89, 127, 284, 0, 
1984, eco81, 49, 133.59, 8.01, 124, 260, 0, 
1985, eco81, 49, 85.23, 7.93, 0, 262, 0, 
1986, eco81, 49, 181.49, 9, 123, 241, 0, 
1987, eco81, 49, 149.48, 9.16, 110, 291, 0, 
1988, eco81, 49, 121.66, 8.98, 0, 291, 0, 
1979, eco82, 50, 170.22, 10.39, 121, 291, 0, 
1980, eco82, 50, 148.6, 10.55, 124, 291, 0, 
1981, eco82, 50, 219.02, 11.14, 113, 271, 0, 
1982, eco82, 50, 205.55, 9.39, 124, 279, 0, 
1983, eco82, 50, 321.2, 9.95, 123, 291, 0, 
1984, eco82, 50, 134.93, 10.2, 120, 263, 0, 
1985, eco82, 50, 80.55, 10.05, 0, 270, 0, 
1986, eco82, 50, 196.52, 11.09, 120, 240, 0, 
1987, eco82, 50, 163.26, 11.3, 107, 291, 0, 
1988, eco82, 50, 125, 11.16, 124, 291, 0, 
1979, eco83, 51, 168.93, 11.27, 105, 291, 0, 
1980, eco83, 51, 146.15, 11.56, 95, 291, 0, 
1981, eco83, 51, 221.99, 12.09, 81, 276, 0, 
1982, eco83, 51, 213.11, 10.31, 112, 291, 0, 
1983, eco83, 51, 327.26, 10.92, 109, 293, 0, 
1984, eco83, 51, 140.12, 11.28, 71, 274, 0, 
1985, eco83, 51, 81.36, 11.15, 93, 282, 0, 
1986, eco83, 51, 194.54, 12.12, 42, 256, 0, 
1987, eco83, 51, 168.21, 12.16, 82, 293, 0, 
1988, eco83, 51, 128.27, 12.14, 89, 293, 0, 
1979, eco84, 52, 124.61, 11.41, 0, 318, 0, 
1980, eco84, 52, 101.53, 11.48, 0, 318, 0, 
1981, eco84, 52, 147.73, 12.26, 0, 365, 0, 
1982, eco84, 52, 157.73, 11.56, 0, 365, 0, 
1983, eco84, 52, 211.91, 12.92, 0, 365, 0, 
1984, eco84, 52, 131.55, 11.71, 0, 365, 0, 
1985, eco84, 52, 76.17, 11.03, 0, 308, 0, 
1986, eco84, 52, 127.7, 12.36, 0, 365, 0, 
1987, eco84, 52, 110.87, 12.03, 0, 365, 0, 
1988, eco84, 52, 105.77, 11.33, 0, 334, 0, 
1979, eco85, 53, 181.83, 12.53, 0, 313, 0, 
1980, eco85, 53, 146.63, 12.53, 0, 313, 0, 
1981, eco85, 53, 219.65, 13.01, 0, 365, 0, 
1982, eco85, 53, 222.9, 12.04, 0, 312, 0, 
1983, eco85, 53, 291.74, 12.88, 0, 365, 0, 
1984, eco85, 53, 179.09, 12.27, 20, 321, 0, 
1985, eco85, 53, 106.96, 12.09, 75, 296, 0, 
1986, eco85, 53, 194.27, 13.28, 0, 343, 0, 
1987, eco85, 53, 158.19, 13.09, 0, 330, 0, 
1988, eco85, 53, 145.17, 12.69, 25, 321, 0, 
1979, eco86, 54, 237.01, 12.87, 18, 305, 0, 
1980, eco86, 54, 192.68, 12.86, 76, 309, 0, 
1981, eco86, 54, 297.11, 13.22, 0, 365, 0, 
1982, eco86, 54, 294.1, 11.86, 104, 299, 0, 
1983, eco86, 54, 387.37, 12.57, 0, 319, 0, 
1984, eco86, 54, 237.91, 12.36, 39, 313, 0, 
1985, eco86, 54, 138.11, 12.42, 88, 291, 0, 
1986, eco86, 54, 267.59, 13.59, 0, 310, 0, 
1987, eco86, 54, 204.28, 13.3, 29, 313, 0, 
1988, eco86, 54, 194.42, 13.12, 80, 318, 0, 
1979, eco87, 55, 191.67, 13.44, 17, 307, 0, 
1980, eco87, 55, 162.5, 13.52, 76, 314, 0, 
1981, eco87, 55, 227.34, 13.85, 0, 283, 0, 
1982, eco87, 55, 238.24, 12.47, 103, 300, 0, 
1983, eco87, 55, 318.9, 13.04, 0, 330, 0, 
1984, eco87, 55, 190.53, 12.93, 39, 315, 0, 
1985, eco87, 55, 107.82, 13.15, 87, 291, 0, 
1986, eco87, 55, 211.18, 14.34, 0, 312, 0, 
1987, eco87, 55, 168.64, 14.08, 26, 318, 0, 
1988, eco87, 55, 159.8, 13.97, 79, 321, 0, 
1979, eco88, 56, 198.98, 12.12, 108, 291, 0, 
1980, eco88, 56, 179.55, 12.15, 110, 291, 0, 
1981, eco88, 56, 233.16, 12.6, 103, 280, 0, 
1982, eco88, 56, 248.42, 11.12, 123, 291, 0, 
1983, eco88, 56, 333.79, 11.65, 117, 295, 0, 
1984, eco88, 56, 194.61, 11.65, 116, 291, 0, 
1985, eco88, 56, 109.07, 11.79, 110, 282, 0, 
1986, eco88, 56, 217.88, 12.87, 113, 291, 0, 
1987, eco88, 56, 177.88, 12.65, 110, 293, 0, 
1988, eco88, 56, 166.13, 12.56, 105, 296, 0, 
1979, eco89, 57, 204.63, 10.83, 109, 291, 0, 
1980, eco89, 57, 181.74, 10.88, 111, 291, 0, 
1981, eco89, 57, 241.8, 11.32, 104, 280, 0, 
1982, eco89, 57, 252.71, 9.73, 124, 291, 0, 
1983, eco89, 57, 356.14, 10.34, 118, 291, 0, 
1984, eco89, 57, 207.72, 10.36, 117, 291, 0, 
1985, eco89, 57, 110.04, 10.39, 111, 278, 0, 
1986, eco89, 57, 222.48, 11.44, 114, 291, 0, 
1987, eco89, 57, 186.33, 11.22, 110, 291, 0, 
1988, eco89, 57, 170.78, 11.19, 107, 293, 0, 
1979, eco90, 58, 152.98, 11, 109, 291, 0, 
1980, eco90, 58, 131.5, 11.13, 108, 291, 0, 
1981, eco90, 58, 177.41, 11.6, 100, 275, 0, 
1982, eco90, 58, 188.33, 9.93, 124, 290, 0, 
1983, eco90, 58, 261.73, 10.57, 117, 291, 0, 
1984, eco90, 58, 149.05, 10.6, 116, 274, 0, 
1985, eco90, 58, 82.89, 10.52, 109, 277, 0, 
1986, eco90, 58, 162.24, 11.53, 112, 256, 0, 
1987, eco90, 58, 137.99, 11.59, 106, 291, 0, 
1988, eco90, 58, 121.27, 11.58, 103, 291, 0, 
1979, eco91, 59, 108.22, 11.54, 82, 291, 0, 
1980, eco91, 59, 92.54, 11.56, 93, 291, 0, 
1981, eco91, 59, 123.24, 12.03, 83, 279, 0, 
1982, eco91, 59, 125.12, 10.27, 117, 286, 0, 
1983, eco91, 59, 181.17, 11.1, 109, 297, 0, 
1984, eco91, 59, 90.99, 10.95, 72, 282, 0, 
1985, eco91, 59, 61.85, 10.88, 97, 277, 0, 
1986, eco91, 59, 118.73, 11.9, 53, 291, 0, 
1987, eco91, 59, 92.1, 11.93, 87, 294, 0, 
1988, eco91, 59, 83.75, 11.89, 95, 291, 0, 
1979, eco92, 60, 147.3, 9.41, 124, 284, 0, 
1980, eco92, 60, 132.79, 9.35, 132, 280, 0, 
1981, eco92, 60, 173.87, 9.93, 120, 265, 0, 
1982, eco92, 60, 186.93, 8.38, 129, 267, 0, 
1983, eco92, 60, 267.95, 8.9, 127, 277, 0, 
1984, eco92, 60, 130.87, 8.72, 125, 260, 0, 
1985, eco92, 60, 85.34, 8.61, 126, 260, 0, 
1986, eco92, 60, 171.74, 9.56, 125, 251, 0, 
1987, eco92, 60, 136.34, 9.64, 115, 291, 0, 
1988, eco92, 60, 112.03, 9.55, 0, 291, 0, 
1979, eco93, 61, 143.47, 7.96, 125, 284, 0, 
1980, eco93, 61, 114.17, 7.89, 133, 280, 0, 
1981, eco93, 61, 171.3, 8.61, 123, 265, 0, 
1982, eco93, 61, 157.22, 6.83, 132, 266, 0, 
1983, eco93, 61, 238.68, 7.52, 128, 277, 0, 
1984, eco93, 61, 108.16, 7.39, 128, 260, 0, 
1985, eco93, 61, 74.41, 7.43, 130, 260, 0, 
1986, eco93, 61, 139.66, 8.46, 126, 252, 0, 
1987, eco93, 61, 118.99, 8.52, 118, 291, 0, 
1988, eco93, 61, 102.83, 8.37, 0, 291, 0, 
1979, eco94, 62, 160.11, 8.98, 124, 283, 0, 
1980, eco94, 62, 132.99, 9.03, 131, 283, 0, 
1981, eco94, 62, 195.98, 9.64, 122, 266, 0, 
1982, eco94, 62, 169.42, 7.9, 130, 271, 0, 
1983, eco94, 62, 270.48, 8.49, 127, 280, 0, 
1984, eco94, 62, 119.9, 8.5, 126, 261, 0, 
1985, eco94, 62, 79.84, 8.54, 131, 263, 0, 
1986, eco94, 62, 160.78, 9.58, 124, 257, 0, 
1987, eco94, 62, 131.2, 9.56, 116, 291, 0, 
1988, eco94, 62, 110.93, 9.39, 0, 291, 0, 
1979, eco95, 63, 153.82, 8.57, 127, 286, 0, 
1980, eco95, 63, 130.7, 8.73, 133, 291, 0, 
1981, eco95, 63, 192.29, 9.39, 124, 267, 0, 
1982, eco95, 63, 166.1, 7.64, 131, 270, 0, 
1983, eco95, 63, 268.33, 8.18, 129, 284, 0, 
1984, eco95, 63, 119.61, 8.24, 128, 260, 0, 
1985, eco95, 63, 77.63, 8.13, 0, 261, 0, 
1986, eco95, 63, 161.89, 9.25, 126, 241, 0, 
1987, eco95, 63, 131.57, 9.51, 116, 291, 0, 
1988, eco95, 63, 106.05, 9.28, 0, 291, 0, 
1979, eco96, 64, 129.66, 8.54, 131, 291, 0, 
1980, eco96, 64, 113.26, 8.69, 0, 291, 0, 
1981, eco96, 64, 160.56, 9.33, 131, 267, 0, 
1982, eco96, 64, 148.41, 7.49, 133, 273, 0, 
1983, eco96, 64, 229.33, 8.13, 130, 291, 0, 
1984, eco96, 64, 99.93, 8.2, 131, 261, 0, 
1985, eco96, 64, 61.62, 8.02, 0, 261, 0, 
1986, eco96, 64, 148.66, 9.23, 129, 240, 0, 
1987, eco96, 64, 121.36, 9.49, 120, 291, 0, 
1988, eco96, 64, 87.81, 9.29, 0, 291, 0, 
1979, eco97, 65, 119.84, 9.85, 109, 291, 0, 
1980, eco97, 65, 105.72, 10.17, 97, 291, 0, 
1981, eco97, 65, 148.74, 10.75, 89, 271, 0, 
1982, eco97, 65, 142.81, 8.86, 112, 289, 0, 
1983, eco97, 65, 215.73, 9.53, 110, 291, 0, 
1984, eco97, 65, 97.79, 9.63, 104, 268, 0, 
1985, eco97, 65, 54.63, 9.48, 93, 263, 0, 
1986, eco97, 65, 143.19, 10.64, 106, 247, 0, 
1987, eco97, 65, 121.13, 10.88, 79, 291, 0, 
1988, eco97, 65, 84.53, 10.73, 91, 291, 0, 
1979, eco98, 66, 149.21, 11.39, 0, 315, 0, 
1980, eco98, 66, 118.87, 11.43, 0, 317, 0, 
1981, eco98, 66, 178.22, 12.09, 0, 365, 0, 
1982, eco98, 66, 185.49, 11.36, 0, 365, 0, 
1983, eco98, 66, 243.79, 12.66, 0, 365, 0, 
1984, eco98, 66, 153.17, 11.53, 0, 338, 0, 
1985, eco98, 66, 90.38, 10.96, 0, 302, 0, 
1986, eco98, 66, 154.84, 12.22, 0, 365, 0, 
1987, eco98, 66, 129.13, 11.88, 0, 351, 0, 
1988, eco98, 66, 122.47, 11.25, 0, 328, 0, 
1979, eco99, 67, 206.71, 12.93, 0, 316, 0, 
1980, eco99, 67, 166.04, 12.97, 0, 314, 0, 
1981, eco99, 67, 247.5, 13.47, 0, 365, 0, 
1982, eco99, 67, 245.47, 12.49, 0, 320, 0, 
1983, eco99, 67, 317.5, 13.36, 0, 365, 0, 
1984, eco99, 67, 202.43, 12.75, 0, 335, 0, 
1985, eco99, 67, 121.25, 12.6, 0, 300, 0, 
1986, eco99, 67, 224.26, 13.75, 0, 365, 0, 
1987, eco99, 67, 173.58, 13.58, 0, 348, 0, 
1988, eco99, 67, 163.52, 13.13, 0, 328, 0, 
1979, eco100, 68, 241.84, 13.26, 0, 310, 0, 
1980, eco100, 68, 194.54, 13.32, 0, 317, 0, 
1981, eco100, 68, 300.2, 13.65, 0, 365, 0, 
1982, eco100, 68, 287.77, 12.31, 0, 307, 0, 
1983, eco100, 68, 373.72, 12.94, 0, 349, 0, 
1984, eco100, 68, 236.31, 12.72, 22, 321, 0, 
1985, eco100, 68, 140.86, 12.82, 81, 295, 0, 
1986, eco100, 68, 274.28, 14, 0, 317, 0, 
1987, eco100, 68, 205.45, 13.71, 0, 318, 0, 
1988, eco100, 68, 195.34, 13.55, 31, 321, 0, 
1979, eco101, 69, 175.99, 13.76, 0, 312, 0, 
1980, eco101, 69, 148.7, 13.86, 0, 347, 0, 
1981, eco101, 69, 207.99, 14.18, 0, 365, 0, 
1982, eco101, 69, 218.3, 12.74, 0, 308, 0, 
1983, eco101, 69, 287.75, 13.31, 0, 341, 0, 
1984, eco101, 69, 174.71, 13.21, 25, 321, 0, 
1985, eco101, 69, 99.46, 13.32, 81, 293, 0, 
1986, eco101, 69, 189.82, 14.56, 0, 331, 0, 
1987, eco101, 69, 150.99, 14.26, 0, 323, 0, 
1988, eco101, 69, 142.97, 14.19, 75, 321, 0, 
1979, eco102, 70, 193.45, 12.3, 108, 291, 0, 
1980, eco102, 70, 169.85, 12.37, 109, 291, 0, 
1981, eco102, 70, 226.69, 12.74, 101, 282, 0, 
1982, eco102, 70, 239.2, 11.28, 122, 291, 0, 
1983, eco102, 70, 323.32, 11.83, 116, 296, 0, 
1984, eco102, 70, 190.89, 11.86, 115, 291, 0, 
1985, eco102, 70, 107.97, 12.01, 109, 282, 0, 
1986, eco102, 70, 209.71, 13.04, 112, 291, 0, 
1987, eco102, 70, 165.93, 12.7, 109, 293, 0, 
1988, eco102, 70, 158.99, 12.77, 104, 296, 0, 
1979, eco103, 71, 205.15, 11.47, 109, 291, 0, 
1980, eco103, 71, 183.32, 11.53, 110, 291, 0, 
1981, eco103, 71, 247.06, 11.91, 103, 280, 0, 
1982, eco103, 71, 254.06, 10.42, 123, 291, 0, 
1983, eco103, 71, 349.43, 10.97, 117, 291, 0, 
1984, eco103, 71, 210.34, 11.03, 117, 291, 0, 
1985, eco103, 71, 114.37, 11.16, 111, 278, 0, 
1986, eco103, 71, 224.7, 12.18, 113, 291, 0, 
1987, eco103, 71, 180.13, 11.84, 109, 291, 0, 
1988, eco103, 71, 178.07, 11.95, 106, 293, 0, 
1979, eco104, 72, 138.12, 12, 92, 291, 0, 
1980, eco104, 72, 117.75, 12.05, 101, 291, 0, 
1981, eco104, 72, 160.13, 12.49, 91, 283, 0, 
1982, eco104, 72, 169.27, 10.85, 119, 291, 0, 
1983, eco104, 72, 230.5, 11.45, 112, 295, 0, 
1984, eco104, 72, 128.86, 11.46, 112, 291, 0, 
1985, eco104, 72, 74.78, 11.51, 101, 284, 0, 
1986, eco104, 72, 142.21, 12.55, 107, 291, 0, 
1987, eco104, 72, 118.72, 12.38, 101, 294, 0, 
1988, eco104, 72, 107.95, 12.44, 98, 297, 0, 
1979, eco105, 73, 129.59, 11.86, 70, 291, 0, 
1980, eco105, 73, 107.95, 11.89, 91, 291, 0, 
1981, eco105, 73, 148.25, 12.34, 80, 278, 0, 
1982, eco105, 73, 150.84, 10.65, 114, 291, 0, 
1983, eco105, 73, 208.95, 11.13, 107, 291, 0, 
1984, eco105, 73, 110.73, 11.05, 113, 291, 0, 
1985, eco105, 73, 70.26, 11.22, 95, 279, 0, 
1986, eco105, 73, 131.46, 12.18, 49, 291, 0, 
1987, eco105, 73, 105.56, 12.09, 88, 296, 0, 
1988, eco105, 73, 96.84, 12.18, 93, 294, 0, 
1979, eco106, 74, 134.58, 9.91, 120, 291, 0, 
1980, eco106, 74, 115.18, 9.98, 125, 291, 0, 
1981, eco106, 74, 155.34, 10.46, 113, 267, 0, 
1982, eco106, 74, 161.55, 8.82, 129, 288, 0, 
1983, eco106, 74, 229.48, 9.41, 123, 288, 0, 
1984, eco106, 74, 112.46, 9.3, 125, 274, 0, 
1985, eco106, 74, 75.76, 9.47, 121, 272, 0, 
1986, eco106, 74, 138.94, 10.39, 122, 278, 0, 
1987, eco106, 74, 117.59, 10.28, 115, 291, 0, 
1988, eco106, 74, 102.69, 10.21, 129, 291, 0, 
1979, eco107, 75, 93.54, 9.52, 120, 291, 0, 
1980, eco107, 75, 77.41, 9.54, 125, 290, 0, 
1981, eco107, 75, 105.62, 10.13, 113, 268, 0, 
1982, eco107, 75, 99.07, 8.39, 129, 288, 0, 
1983, eco107, 75, 145.45, 9.07, 123, 291, 0, 
1984, eco107, 75, 71.23, 8.93, 125, 270, 0, 
1985, eco107, 75, 50.38, 9.07, 121, 269, 0, 
1986, eco107, 75, 92.19, 10.08, 122, 285, 0, 
1987, eco107, 75, 77.92, 9.94, 115, 291, 0, 
1988, eco107, 75, 65.6, 9.88, 129, 291, 0, 
1979, eco108, 76, 91.75, 9.66, 120, 291, 0, 
1980, eco108, 76, 74.66, 9.77, 123, 285, 0, 
1981, eco108, 76, 102.83, 10.36, 112, 270, 0, 
1982, eco108, 76, 87.26, 8.65, 124, 279, 0, 
1983, eco108, 76, 132.99, 9.25, 124, 291, 0, 
1984, eco108, 76, 65.07, 9.16, 121, 263, 0, 
1985, eco108, 76, 47.02, 9.31, 116, 270, 0, 
1986, eco108, 76, 86.14, 10.32, 119, 291, 0, 
1987, eco108, 76, 70.05, 10.34, 106, 291, 0, 
1988, eco108, 76, 60.82, 10.27, 119, 291, 0, 
1979, eco109, 77, 151.38, 8.08, 129, 286, 0, 
1980, eco109, 77, 128.08, 8.21, 134, 286, 0, 
1981, eco109, 77, 178.67, 8.82, 126, 268, 0, 
1982, eco109, 77, 157.14, 7.13, 132, 272, 0, 
1983, eco109, 77, 243.31, 7.77, 129, 284, 0, 
1984, eco109, 77, 113.11, 7.7, 130, 262, 0, 
1985, eco109, 77, 78.44, 7.64, 0, 261, 0, 
1986, eco109, 77, 153.7, 8.76, 127, 249, 0, 
1987, eco109, 77, 123.89, 9.01, 118, 291, 0, 
1988, eco109, 77, 103.14, 8.79, 0, 291, 0, 
1979, eco110, 78, 109.38, 8.83, 131, 291, 0, 
1980, eco110, 78, 98.71, 9.02, 0, 281, 0, 
1981, eco110, 78, 132.46, 9.61, 131, 266, 0, 
1982, eco110, 78, 123.76, 7.85, 133, 275, 0, 
1983, eco110, 78, 184.87, 8.55, 130, 291, 0, 
1984, eco110, 78, 88.6, 8.68, 132, 261, 0, 
1985, eco110, 78, 54.59, 8.64, 0, 260, 0, 
1986, eco110, 78, 119.77, 9.87, 129, 246, 0, 
1987, eco110, 78, 98.28, 10.1, 120, 291, 0, 
1988, eco110, 78, 73.48, 9.9, 0, 291, 0, 
1979, eco111, 79, 89.96, 9.37, 109, 291, 0, 
1980, eco111, 79, 81.35, 9.53, 98, 288, 0, 
1981, eco111, 79, 113.8, 10.21, 92, 268, 0, 
1982, eco111, 79, 106.88, 8.46, 112, 280, 0, 
1983, eco111, 79, 156.3, 9.3, 112, 291, 0, 
1984, eco111, 79, 76.8, 9.33, 106, 265, 0, 
1985, eco111, 79, 43.44, 9.37, 95, 260, 0, 
1986, eco111, 79, 97.72, 10.59, 107, 245, 0, 
1987, eco111, 79, 86.66, 11.03, 81, 292, 0, 
1988, eco111, 79, 59.9, 10.88, 92, 293, 0, 
1979, eco112, 80, 153.48, 11.5, 0, 318, 0, 
1980, eco112, 80, 122.57, 11.51, 0, 365, 0, 
1981, eco112, 80, 183.93, 12.09, 0, 365, 0, 
1982, eco112, 80, 192.03, 11.3, 0, 365, 0, 
1983, eco112, 80, 251.18, 12.57, 0, 365, 0, 
1984, eco112, 80, 157.67, 11.46, 0, 345, 0, 
1985, eco112, 80, 93.41, 11, 0, 306, 0, 
1986, eco112, 80, 159.22, 12.22, 0, 365, 0, 
1987, eco112, 80, 131.18, 11.9, 0, 365, 0, 
1988, eco112, 80, 124.49, 11.31, 0, 333, 0, 
1979, eco113, 81, 218.74, 12.71, 0, 315, 0, 
1980, eco113, 81, 174.77, 12.64, 0, 320, 0, 
1981, eco113, 81, 262.71, 13.06, 0, 365, 0, 
1982, eco113, 81, 255.15, 12.12, 0, 365, 0, 
1983, eco113, 81, 330.67, 12.99, 0, 365, 0, 
1984, eco113, 81, 213.48, 12.35, 0, 331, 0, 
1985, eco113, 81, 128.41, 12.14, 0, 300, 0, 
1986, eco113, 81, 239.13, 13.2, 0, 365, 0, 
1987, eco113, 81, 179.4, 13.03, 0, 344, 0, 
1988, eco113, 81, 172.31, 12.57, 0, 326, 0, 
1979, eco114, 82, 276.36, 13.08, 0, 312, 0, 
1980, eco114, 82, 220.56, 13.1, 0, 365, 0, 
1981, eco114, 82, 339.38, 13.44, 0, 365, 0, 
1982, eco114, 82, 312.3, 12.14, 0, 311, 0, 
1983, eco114, 82, 403.99, 12.83, 0, 365, 0, 
1984, eco114, 82, 267.02, 12.51, 17, 321, 0, 
1985, eco114, 82, 160.05, 12.48, 80, 294, 0, 
1986, eco114, 82, 316.96, 13.66, 0, 346, 0, 
1987, eco114, 82, 228.05, 13.39, 0, 330, 0, 
1988, eco114, 82, 221.46, 13.26, 27, 321, 0, 
1979, eco115, 83, 235.1, 13.63, 0, 312, 0, 
1980, eco115, 83, 194.88, 13.71, 0, 339, 0, 
1981, eco115, 83, 294.15, 14.06, 0, 365, 0, 
1982, eco115, 83, 280.52, 12.62, 17, 309, 0, 
1983, eco115, 83, 372.15, 13.21, 0, 335, 0, 
1984, eco115, 83, 235.3, 13.11, 28, 321, 0, 
1985, eco115, 83, 136.73, 13.18, 82, 292, 0, 
1986, eco115, 83, 264.19, 14.33, 0, 327, 0, 
1987, eco115, 83, 202.15, 14.03, 21, 321, 0, 
1988, eco115, 83, 192.42, 13.99, 76, 321, 0, 
1979, eco116, 84, 170.89, 13.72, 0, 310, 0, 
1980, eco116, 84, 146.92, 13.81, 0, 335, 0, 
1981, eco116, 84, 199.31, 14.16, 0, 365, 0, 
1982, eco116, 84, 211.9, 12.71, 25, 306, 0, 
1983, eco116, 84, 276.3, 13.25, 0, 330, 0, 
1984, eco116, 84, 171.32, 13.27, 29, 321, 0, 
1985, eco116, 84, 97.54, 13.37, 83, 291, 0, 
1986, eco116, 84, 183.12, 14.41, 0, 320, 0, 
1987, eco116, 84, 140.06, 13.98, 28, 321, 0, 
1988, eco116, 84, 140.8, 14.1, 78, 321, 0, 
1979, eco117, 85, 187.37, 12.56, 78, 291, 0, 
1980, eco117, 85, 167.87, 12.69, 93, 291, 0, 
1981, eco117, 85, 222.77, 13.13, 81, 276, 0, 
1982, eco117, 85, 230.49, 11.64, 112, 291, 0, 
1983, eco117, 85, 315.14, 12.08, 107, 297, 0, 
1984, eco117, 85, 191.81, 12.21, 105, 275, 0, 
1985, eco117, 85, 105.74, 12.32, 95, 268, 0, 
1986, eco117, 85, 205.24, 13.27, 40, 257, 0, 
1987, eco117, 85, 160.06, 13.11, 85, 294, 0, 
1988, eco117, 85, 160.12, 13.18, 92, 298, 0, 
1979, eco118, 86, 163.8, 12.14, 107, 291, 0, 
1980, eco118, 86, 140.03, 12.17, 107, 291, 0, 
1981, eco118, 86, 191.16, 12.58, 97, 282, 0, 
1982, eco118, 86, 206.76, 11.07, 121, 291, 0, 
1983, eco118, 86, 274.28, 11.49, 115, 291, 0, 
1984, eco118, 86, 163.07, 11.5, 120, 291, 0, 
1985, eco118, 86, 90.24, 11.77, 108, 277, 0, 
1986, eco118, 86, 172.1, 12.78, 112, 291, 0, 
1987, eco118, 86, 142.18, 12.49, 108, 291, 0, 
1988, eco118, 86, 134.82, 12.61, 103, 292, 0, 
1979, eco119, 87, 166.7, 11.11, 113, 291, 0, 
1980, eco119, 87, 139.64, 11.14, 115, 291, 0, 
1981, eco119, 87, 196.99, 11.58, 107, 279, 0, 
1982, eco119, 87, 209.88, 10.01, 125, 291, 0, 
1983, eco119, 87, 275.93, 10.44, 119, 291, 0, 
1984, eco119, 87, 161.1, 10.4, 125, 291, 0, 
1985, eco119, 87, 91.01, 10.67, 117, 274, 0, 
1986, eco119, 87, 173.49, 11.64, 117, 291, 0, 
1987, eco119, 87, 143.9, 11.49, 112, 291, 0, 
1988, eco119, 87, 131.77, 11.58, 114, 291, 0, 
1979, eco120, 88, 146.53, 10.51, 113, 291, 0, 
1980, eco120, 88, 121.29, 10.6, 115, 291, 0, 
1981, eco120, 88, 168.49, 11, 109, 277, 0, 
1982, eco120, 88, 173.18, 9.4, 125, 291, 0, 
1983, eco120, 88, 240.68, 9.88, 119, 291, 0, 
1984, eco120, 88, 126.09, 9.82, 122, 285, 0, 
1985, eco120, 88, 78.38, 9.99, 114, 273, 0, 
1986, eco120, 88, 145.75, 11.08, 115, 291, 0, 
1987, eco120, 88, 121.3, 10.88, 111, 291, 0, 
1988, eco120, 88, 109.54, 10.9, 116, 291, 0, 
1979, eco121, 89, 93.46, 10.55, 113, 291, 0, 
1980, eco121, 89, 78.59, 10.53, 115, 285, 0, 
1981, eco121, 89, 107.57, 11.09, 109, 270, 0, 
1982, eco121, 89, 105.93, 9.42, 125, 287, 0, 
1983, eco121, 89, 143.98, 10.05, 119, 291, 0, 
1984, eco121, 89, 77.93, 9.93, 122, 269, 0, 
1985, eco121, 89, 49.98, 9.95, 114, 262, 0, 
1986, eco121, 89, 93.1, 11.2, 115, 251, 0, 
1987, eco121, 89, 78.03, 10.94, 111, 291, 0, 
1988, eco121, 89, 67.44, 10.9, 116, 291, 0, 
1979, eco122, 90, 73.27, 10.92, 80, 291, 0, 
1980, eco122, 90, 61.34, 10.92, 92, 283, 0, 
1981, eco122, 90, 81.93, 11.47, 83, 269, 0, 
1982, eco122, 90, 77.45, 9.82, 112, 258, 0, 
1983, eco122, 90, 103.87, 10.47, 105, 291, 0, 
